Street Number, Street Name, Zipcode, Price, Hyperlink
13103, PHILADELPHIA ST, 90601, 2450000, https://www.loopnet.com/Listing/13100-13108-Philadelphia-St-Whittier-CA/16708239/
6123, CAMINO VERDE DR, 95119, 9750000, https://www.loopnet.com/Listing/6104-6146-Camino-Verde-Dr-San-Jose-CA/14401489/
4052, DAVENPORT DR, 92649, 4750000, https://www.loopnet.com/Listing/4052-Davenport-Dr-Huntington-Beach-CA/16759219/
2401, LAS POSITAS RD, 94551, 8350000, https://www.loopnet.com/Listing/2400-2428-Las-Positas-Rd-Livermore-CA/17407869/
1225, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
1916, 2ND AVE, 92101, 1899000, https://www.loopnet.com/Listing/1915-1923-2nd-Ave-San-Diego-CA/16184005/
2105, VAN NESS AVE, 94109, 15000000, https://www.loopnet.com/Listing/2101-2115-Van-Ness-Ave-San-Francisco-CA/16932310/
1642, W 15TH ST, 90813, 3848000, https://www.loopnet.com/Listing/1632-1652-W-15th-St-Long-Beach-CA/17579657/
8236, WHITE OAK AVE, 91325, 5500000, https://www.loopnet.com/Listing/8232-8254-White-Oak-Ave-Northridge-CA/17540889/
1271, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
447, W ALMOND ST, 90220, 1850000, https://www.loopnet.com/Listing/445-449-W-Almond-St-Compton-CA/15129844/
5667, CUSHING PKY, 94538, 29950000, https://www.loopnet.com/Listing/5601-5701-Cushing-Pky-Fremont-CA/15292848/
3855, BEACON AVE, 94538, 995000, https://www.loopnet.com/Listing/3845-3885-Beacon-Ave-Fremont-CA/14951445/
9605, ALWOOD AVE, 92841, 4475000, https://www.loopnet.com/Listing/9602-9612-Alwood-Ave-Garden-Grove-CA/17358634/
26906, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
7545, GARVEY AVE, 91770, 4580000, https://www.loopnet.com/Listing/7539-7545-Garvey-Ave-Rosemead-CA/16964464/
202, KING ST, 94107, 4300000, https://www.loopnet.com/Listing/200-298-King-St-San-Francisco-CA/17571433/
5670, CUSHING PKY, 94538, 29950000, https://www.loopnet.com/Listing/5601-5701-Cushing-Pky-Fremont-CA/15292848/
10633, SAN SEVAINE WAY, 91752, 1982400, https://www.loopnet.com/Listing/10621-10675-San-Sevaine-Way-Jurupa-Valley-CA/17033169/
27, W MAIN ST, 91801, 2997000, https://www.loopnet.com/Listing/27-W-Main-St-Alhambra-CA/17571710/
1310, CONTINENTAL ST, 96001, 325000, https://www.loopnet.com/Listing/1310-Continental-St-Redding-CA/17428871/
456, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1400, VISTA WAY, 92084, 12548000, https://www.loopnet.com/Listing/1400-Vista-Way-Vista-CA/17422760/
600, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
620, TERMINAL WAY, 92627, 4400000, https://www.loopnet.com/Listing/608-620-Terminal-Way-Costa-Mesa-CA/16662589/
11, S TERMINO AVE, 90803, 33000000, https://www.loopnet.com/Listing/11-S-Termino-Ave-Long-Beach-CA/17169384/
124, HIAWATHA AVE, 95062, 6250000, https://www.loopnet.com/Listing/120-124-Hiawatha-Ave-Santa-Cruz-CA/17281203/
890, W RIALTO AVE, 92376, 2695000, https://www.loopnet.com/Listing/870-898-W-Rialto-Ave-Rialto-CA/16624706/
2001, ARTESIA BLVD, 90278, 895000, https://www.loopnet.com/Listing/2001-Artesia-Blvd-Redondo-Beach-CA/16472762/
1804, SOQUEL AVE, 95062, 4500000, https://www.loopnet.com/Listing/1800-1818-Soquel-Ave-Santa-Cruz-CA/17702822/
703, S LA BREA AVE, 90301, 1765000, https://www.loopnet.com/Listing/701-707-S-La-Brea-Ave-Inglewood-CA/17404778/
623, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
7938, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
650, BUENA VISTA AVE, 93030, 4575000, https://www.loopnet.com/Listing/650-Buena-Vista-Ave-Oxnard-CA/17425905/
2112, VAN NESS AVE, 94109, 15000000, https://www.loopnet.com/Listing/2101-2115-Van-Ness-Ave-San-Francisco-CA/16932310/
940, N SUMMIT AVE, 91103, 1225000, https://www.loopnet.com/Listing/940-N-Summit-Ave-Pasadena-CA/17558105/
4464, CASTELAR ST, 92107, 20500000, https://www.loopnet.com/Listing/4464-Castelar-St-San-Diego-CA/17485438/
1526, IRVING ST, 94122, 1700000, https://www.loopnet.com/Listing/1524-1528-Irving-St-San-Francisco-CA/17632164/
26853, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
695, DE LONG AVE, 94945, 2995000, https://www.loopnet.com/Listing/695-De-Long-Ave-Novato-CA/13980251/
4044, ESTRELLA AVE, 92105, 4825000, https://www.loopnet.com/Listing/4044-Estrella-Ave-San-Diego-CA/16633503/
1255, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
2661, LOS ROBLES RD, 91362, 1225000, https://www.loopnet.com/Listing/2661-Los-Robles-Rd-Thousand-Oaks-CA/17391741/
9075, CEDROS AVE, 91402, 6250000, https://www.loopnet.com/Listing/9075-Cedros-Ave-Panorama-City-CA/17579773/
116, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
897, W RIALTO AVE, 92376, 2695000, https://www.loopnet.com/Listing/870-898-W-Rialto-Ave-Rialto-CA/16624706/
1562, S EL DORADO ST, 95206, 448000, https://www.loopnet.com/Listing/1546-1562-S-El-Dorado-St-Stockton-CA/17599904/
3444, FAIRMOUNT AVE, 92105, 599000, https://www.loopnet.com/Listing/3444-Fairmount-Ave-San-Diego-CA/17101882/
8923, LA MESA BLVD, 91941, 975000, https://www.loopnet.com/Listing/8923-La-Mesa-Blvd-La-Mesa-CA/5680747/
17, W SHAW AVE, 93612, 828000, https://www.loopnet.com/Listing/17-W-Shaw-Ave-Clovis-CA/15283145/
605, QUEENS AVE, 95991, 7000000, https://www.loopnet.com/Listing/605-Queens-Ave-Yuba-City-CA/17435229/
713, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
13979, FREDERICK ST, 92553, 1702030, https://www.loopnet.com/Listing/13959-13979-Frederick-St-Moreno-Valley-CA/16627812/
300, ENTRADA DR, 94949, 2800000, https://www.loopnet.com/Listing/300-Entrada-Dr-Novato-CA/16890530/
1630, 35TH AVE, 94601, 1590000, https://www.loopnet.com/Listing/1630-35th-Ave-Oakland-CA/17649055/
2263, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
599, W MAIN ST, 91801, 5880000, https://www.loopnet.com/Listing/535-611-W-Main-St-Alhambra-CA/15941925/
3734, HOLLISTER AVE, 95608, 1325000, https://www.loopnet.com/Listing/3734-Hollister-Ave-Carmichael-CA/16944199/
5611, CUSHING PKY, 94538, 29950000, https://www.loopnet.com/Listing/5601-5701-Cushing-Pky-Fremont-CA/15292848/
6710, GREENLEAF AVE, 90601, 1895000, https://www.loopnet.com/Listing/6710-6714-Greenleaf-Ave-Whittier-CA/16792540/
7931, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
1305, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
538, W MAIN ST, 91801, 5880000, https://www.loopnet.com/Listing/535-611-W-Main-St-Alhambra-CA/15941925/
5847, ADENMOOR AVE, 90713, 1563499, https://www.loopnet.com/Listing/5834-5848-Adenmoor-Ave-Lakewood-CA/11789935/
603, MAIN ST, 95695, 2350000, https://www.loopnet.com/Listing/601-605-Main-St-Woodland-CA/16834637/
16014, FOOTHILL BLVD, 92335, 1600000, https://www.loopnet.com/Listing/16014-Foothill-Blvd-Fontana-CA/17397867/
12218, GARFIELD AVE, 90280, 5975000, https://www.loopnet.com/Listing/12132-12222-Garfield-Ave-South-Gate-CA/17303858/
806, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
9601, IRVINE CENTER DR, 92618, 2985805, https://www.loopnet.com/Listing/9601-Irvine-Center-Dr-Irvine-CA/17182053/
727, MAIN ST, 95695, 2795000, https://www.loopnet.com/Listing/721-729-Main-St-Woodland-CA/17600313/
2854, 4TH AVE, 92103, 4475000, https://www.loopnet.com/Listing/2851-2881-4th-Ave-San-Diego-CA/16619074/
2617, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
326, E HARDY ST, 90301, 2095000, https://www.loopnet.com/Listing/326-E-Hardy-St-Inglewood-CA/16947125/
13408, WOODRUFF AVE, 90706, 2950000, https://www.loopnet.com/Listing/13402-13428-Woodruff-Ave-Bellflower-CA/17549692/
4553, PECK RD, 91732, 5500000, https://www.loopnet.com/Listing/4547-4567-Peck-Rd-El-Monte-CA/17171686/
11319, GARVEY AVE, 91732, 2450000, https://www.loopnet.com/Listing/11318-11328-Garvey-Ave-El-Monte-CA/16946986/
9891, GARDEN GROVE BLVD, 92641, 4700000, https://www.loopnet.com/Listing/9891-9901-Garden-Grove-Blvd-Garden-Grove-CA/15436402/
38424, 10TH ST, 93550, 1350000, https://www.loopnet.com/Listing/38424-10th-St-Palmdale-CA/17591276/
20462, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
6825, WALTHALL WAY, 90723, 9550000, https://www.loopnet.com/Listing/6825-6829-Walthall-Way-Paramount-CA/17695138/
112, CLIPPER ST, 94114, 2495000, https://www.loopnet.com/Listing/112-Clipper-St-San-Francisco-CA/17321758/
1600, ORIZABA AVE, 90804, 3000000, https://www.loopnet.com/Listing/1600-Orizaba-Ave-Long-Beach-CA/17530621/
1307, W 11TH ST, 95341, 3150000, https://www.loopnet.com/Listing/1303-1333-W-11th-St-Merced-CA/17273394/
2748, NAGLEE RD, 95304, 6700000, https://www.loopnet.com/Listing/2712-2752-Naglee-Rd-Tracy-CA/16073780/
2181, KENYON DR, 96001, 615000, https://www.loopnet.com/Listing/2176-2184-Kenyon-Dr-Redding-CA/17214000/
7706, CRAIG AVE, 90621, 3500000, https://www.loopnet.com/Listing/7682-7722-Craig-Ave-Buena-Park-CA/15073622/
2814, N MAROA AVE, 93704, 949950, https://www.loopnet.com/Listing/2814-N-Maroa-Ave-Fresno-CA/17692711/
887, W RIALTO AVE, 92376, 2695000, https://www.loopnet.com/Listing/870-898-W-Rialto-Ave-Rialto-CA/16624706/
1555, S EL DORADO ST, 95206, 448000, https://www.loopnet.com/Listing/1546-1562-S-El-Dorado-St-Stockton-CA/17599904/
20437, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
1273, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
1802, E 4TH ST, 90802, 5700000, https://www.loopnet.com/Listing/1801-1807-E-4th-St-Long-Beach-CA/17286988/
3110, INLAND EMPIRE BLVD, 91764, 1993175, https://www.loopnet.com/Listing/3110-Inland-Empire-Blvd-Ontario-CA/13982707/
4466, WHITTIER BLVD, 90022, 990000, https://www.loopnet.com/Listing/4466-Whittier-Blvd-Los-Angeles-CA/17464701/
22405, LA PALMA AVE, 92887, 2745000, https://www.loopnet.com/Listing/22405-La-Palma-Ave-Yorba-Linda-CA/16433693/
314, POTRERO AVE, 94103, 3750000, https://www.loopnet.com/Listing/311-315-Potrero-Ave-San-Francisco-CA/17094522/
3673, W 5TH ST, 93030, 560000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971031/
959, STORY RD, 95122, 368280, https://www.loopnet.com/Listing/959-Story-Rd-San-Jose-CA/12299089/
12897, 13TH ST, 92399, 695000, https://www.loopnet.com/Listing/12897-13th-St-Yucaipa-CA/17056907/
870, W RIALTO AVE, 92376, 2695000, https://www.loopnet.com/Listing/870-898-W-Rialto-Ave-Rialto-CA/16624706/
332, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
58, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
4054, E ASHLAN AVE, 93726, 4059000, https://www.loopnet.com/Listing/4041-4065-E-Ashlan-Ave-Fresno-CA/16644470/
7722, CRAIG AVE, 90621, 3500000, https://www.loopnet.com/Listing/7682-7722-Craig-Ave-Buena-Park-CA/15073622/
4111, BAYARD ST, 92109, 3300000, https://www.loopnet.com/Listing/4111-Bayard-St-San-Diego-CA/16627541/
1644, A ST, 94509, 6200000, https://www.loopnet.com/Listing/1611-1663-A-St-Antioch-CA/17528195/
14622, EL MOLINO ST, 92335, 2149000, https://www.loopnet.com/Listing/14622-El-Molino-St-Fontana-CA/13357296/
911, SANTA FE AVE, 93721, 2750000, https://www.loopnet.com/Listing/907-911-Santa-Fe-Ave-Fresno-CA/17244740/
610, TENNESSEE ST, 94590, 1900000, https://www.loopnet.com/Listing/605-627-Tennessee-St-Vallejo-CA/17310822/
640, E SLAUSON AVE, 90011, 11308239, https://www.loopnet.com/Listing/620-640-E-Slauson-Ave-Los-Angeles-CA/17718924/
1812, SOQUEL AVE, 95062, 4500000, https://www.loopnet.com/Listing/1800-1818-Soquel-Ave-Santa-Cruz-CA/17702823/
275, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
2297, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
6020, FLORIN RD, 95823, 3275000, https://www.loopnet.com/Listing/6020-Florin-Rd-Sacramento-CA/17448792/
2907, ALUM ROCK AVE, 95127, 7900000, https://www.loopnet.com/Listing/2904-2910-Alum-Rock-Ave-San-Jose-CA/15295327/
4042, S MOONEY BLVD, 93277, 9975000, https://www.loopnet.com/Listing/4037-4045-S-Mooney-Blvd-Visalia-CA/16685111/
10885, NEW JERSEY ST, 92373, 289000, https://www.loopnet.com/Listing/10885-New-Jersey-St-Redlands-CA/17542379/
365, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
320, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
19865, MEEKLAND AVE, 94541, 2500000, https://www.loopnet.com/Listing/19865-Meekland-Ave-Hayward-CA/16680512/
314, E 31ST ST, 91950, 825000, https://www.loopnet.com/Listing/314-E-31st-St-National-City-CA/17129476/
2799, SACRAMENTO ST, 94115, 7750000, https://www.loopnet.com/Listing/2799-Sacramento-St-San-Francisco-CA/17666682/
936, PACIFIC AVE, 94133, 1530000, https://www.loopnet.com/Listing/936-940-Pacific-Ave-San-Francisco-CA/16873749/
829, S MOUNTAIN AVE, 91762, 8712000, https://www.loopnet.com/Listing/800-870-S-Mountain-Ave-Ontario-CA/17033296/
4127, IDAHO ST, 92104, 3650000, https://www.loopnet.com/Listing/4127-4131-Idaho-St-San-Diego-CA/17274933/
391, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
135, S HARBOR BLVD, 92805, 545000, https://www.loopnet.com/Listing/102-184-S-Harbor-Blvd-Anaheim-CA/16444588/
1307, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
1708, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
1111, QUAIL ST, 92660, 1184355, https://www.loopnet.com/Listing/1101-1111-Quail-St-Newport-Beach-CA/16340161/
1488, CARMEL DR, 94596, 4850000, https://www.loopnet.com/Listing/1487-1502-Carmel-Dr-Walnut-Creek-CA/8577107/
3968, ALABAMA ST, 92104, 2000000, https://www.loopnet.com/Listing/3968-Alabama-St-San-Diego-CA/17468114/
1541, WALLACE AVE, 94124, 3315000, https://www.loopnet.com/Listing/1536-1550-Wallace-Ave-San-Francisco-CA/17521502/
876, W GRAND AVE, 93257, 999999, https://www.loopnet.com/Listing/876-W-Grand-Ave-Porterville-CA/16062655/
5671, SANTA TERESA BLVD, 95123, 13000000, https://www.loopnet.com/Listing/5671-Santa-Teresa-Blvd-San-Jose-CA/3614322/
17302, STEVENS CANYON RD, 95014, 2100000, https://www.loopnet.com/Listing/17300-17320-Stevens-Canyon-Rd-Cupertino-CA/17463047/
121, N TUSTIN AVE, 92807, 2800000, https://www.loopnet.com/Listing/108-122-N-Tustin-Ave-Anaheim-CA/17675256/
404, W VALLEY BLVD, 91803, 8000000, https://www.loopnet.com/Listing/403-407-W-Valley-Blvd-Alhambra-CA/17223995/
9745, ARTESIA BLVD, 90706, 5434000, https://www.loopnet.com/Listing/9745-Artesia-Blvd-Bellflower-CA/17278289/
11214, VANOWEN ST, 91605, 1550000, https://www.loopnet.com/Listing/11206-11222-Vanowen-St-North-Hollywood-CA/17608783/
5927, YORK BLVD, 90042, 3425000, https://www.loopnet.com/Listing/5924-5930-York-Blvd-Los-Angeles-CA/17613331/
1163, E ASH AVE, 92831, 3405000, https://www.loopnet.com/Listing/1155-1171-E-Ash-Ave-Fullerton-CA/16964787/
380, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
1221, UNIVERSITY AVE, 92103, 15750000, https://www.loopnet.com/Listing/1220-1228-University-Ave-San-Diego-CA/16576240/
1322, W 11TH ST, 95341, 3150000, https://www.loopnet.com/Listing/1303-1333-W-11th-St-Merced-CA/17273394/
377, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
1825, DELAWARE AVE, 90404, 2525000, https://www.loopnet.com/Listing/1821-1827-Delaware-Ave-Santa-Monica-CA/17288381/
7978, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
20, E FOOTHILL BLVD, 91006, 9980000, https://www.loopnet.com/Listing/20-E-Foothill-Blvd-Arcadia-CA/17230038/
425, W 1ST ST, 92780, 2900000, https://www.loopnet.com/Listing/415-429-W-1st-St-Tustin-CA/16344181/
2602, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
219, E SIXTH ST, 93030, 875000, https://www.loopnet.com/Listing/217-235-E-Sixth-St-Oxnard-CA/16444346/
3700, HILBORN RD, 94534, 2295000, https://www.loopnet.com/Listing/3700-Hilborn-Rd-Fairfield-CA/16739542/
1642, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
2061, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
2122, W BEVERLY BLVD, 90640, 1550000, https://www.loopnet.com/Listing/2120-2122-W-Beverly-Blvd-Montebello-CA/16432533/
5841, ADENMOOR AVE, 90713, 1563499, https://www.loopnet.com/Listing/5834-5848-Adenmoor-Ave-Lakewood-CA/11789935/
2620, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
1283, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
20430, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
8224, COMMONWEALTH AVE, 90621, 3000000, https://www.loopnet.com/Listing/8200-8230-Commonwealth-Ave-Buena-Park-CA/17611171/
195, N EUCLID AVE, 91786, 4372500, https://www.loopnet.com/Listing/195-N-Euclid-Ave-Upland-CA/15881360/
8234, WHITE OAK AVE, 91325, 5500000, https://www.loopnet.com/Listing/8232-8254-White-Oak-Ave-Northridge-CA/17540889/
751, BEAVER ST, 95404, 975000, https://www.loopnet.com/Listing/751-Beaver-St-Santa-Rosa-CA/17150611/
14948, CRENSHAW BLVD, 90249, 8500000, https://www.loopnet.com/Listing/14948-Crenshaw-Blvd-Gardena-CA/16867782/
15639, E 14TH ST, 94578, 17000000, https://www.loopnet.com/Listing/15639-E-14th-St-San-Leandro-CA/17608086/
9512, KRUSE RD, 90660, 3286320, https://www.loopnet.com/Listing/9501-9523-Kruse-Rd-Pico-Rivera-CA/17101457/
1200, E FLORENCE AVE, 90001, 2300000, https://www.loopnet.com/Listing/1167-1201-E-Florence-Ave-Los-Angeles-CA/17542491/
6921, ARCHIBALD AVE, 91701, 1790000, https://www.loopnet.com/Listing/6910-6946-Archibald-Ave-Rancho-Cucamonga-CA/15785689/
15150, RAYMER ST, 91405, 4500000, https://www.loopnet.com/Listing/15140-15180-Raymer-St-Van-Nuys-CA/17422940/
819, S ENCINA ST, 93277, 1095000, https://www.loopnet.com/Listing/815-819-S-Encina-St-Visalia-CA/17031439/
2046, SINALOA RD, 93065, 2600000, https://www.loopnet.com/Listing/2030-2050-Sinaloa-Rd-Simi-Valley-CA/16708112/
1552, S EL DORADO ST, 95206, 448000, https://www.loopnet.com/Listing/1546-1562-S-El-Dorado-St-Stockton-CA/17599904/
2875, B ST, 92102, 10750000, https://www.loopnet.com/Listing/2871-2891-B-St-San-Diego-CA/15881427/
2701, WILLOW PASS RD, 94519, 1460000, https://www.loopnet.com/Listing/2700-2708-Willow-Pass-Rd-Concord-CA/15792702/
6060, FREEPORT BLVD, 95822, 1136685, https://www.loopnet.com/Listing/6060-Freeport-Blvd-Sacramento-CA/17273577/
452, N M ST, 93274, 1299000, https://www.loopnet.com/Listing/438-463-N-M-St-Tulare-CA/15365742/
35, ANACAPA ST, 93101, 3995000, https://www.loopnet.com/Listing/35-Anacapa-St-Santa-Barbara-CA/17302903/
6405, COCKRILL ST, 94952, 2300000, https://www.loopnet.com/Listing/6405-Cockrill-St-Petaluma-CA/15017104/
1261, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
10557, JUNIPER AVE, 92337, 825000, https://www.loopnet.com/Listing/10557-Juniper-Ave-Fontana-CA/16188369/
713, MONTGOMERY ST, 94111, 6350000, https://www.loopnet.com/Listing/712-714-Montgomery-St-San-Francisco-CA/16112915/
439, S STATE COLLEGE BLVD, 92806, 3175000, https://www.loopnet.com/Listing/420-450-S-State-College-Blvd-Anaheim-CA/16739772/
110, S MOLLISON AVE, 92020, 4500000, https://www.loopnet.com/Listing/101-115-S-Mollison-Ave-El-Cajon-CA/17129499/
326, W KATELLA AVE, 92867, 1195000, https://www.loopnet.com/Listing/326-W-Katella-Ave-Orange-CA/16415431/
1803, W 11TH ST, 91786, 849000, https://www.loopnet.com/Listing/1803-W-11th-St-Upland-CA/16067935/
313, E BALL RD, 92805, 6399000, https://www.loopnet.com/Listing/309-323-E-Ball-Rd-Anaheim-CA/16715672/
20460, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
791, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1107, TERMINAL ST, 95691, 7084000, https://www.loopnet.com/Listing/1105-1107-Terminal-St-West-Sacramento-CA/17234289/
260, KING ST, 94107, 4300000, https://www.loopnet.com/Listing/200-298-King-St-San-Francisco-CA/17571433/
